,review_id,business_id,useful,funny,cool,text,name,address,city,state,city||state,postal_code,latitude,longitude,stars,review_count,categories
596,lnDF0NQiLroEI0VmFy1TIg,si8GNNo15bAWlOGyqZURgQ,1,0,0,"I love this Japanese restaurant. Every bite you take is so delicious. Fresh and interesting choices of sushi and other foods. 

We highly recommend avocado!",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
597,4NDteMECAABTWvBkS_Vp-w,si8GNNo15bAWlOGyqZURgQ,0,0,0,"Very good atmosphere located is a small house next to the shore the food is very tasty I would recommend if you are in the west island ,the rolls are very funky .you should go to the ice cream place wild willy around the corner for dessert",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
598,fS5hBs3pYQpF8lLVsFHEkQ,si8GNNo15bAWlOGyqZURgQ,4,0,1,"This restaurant is so cute!! We came here on a Friday night at 6:30 pm because we were in the neighborhood for an event and our colleague recommended it. 

I started with a cucumber martini which was strong but I didn't quite like it though so I switched to white wine afterwards.

We shared the Japanese salad which is just a regular lettuce salad with dressing that tastes like sesame. It reminds me of the Kraft Asian Sesame dressing that I bought at Metro. I think perhaps I should have tried the seafood one instead. I tried the Japanese salad because tons of people here on yelp were recommending it. 

Next we had the avocado tartare which is made with spicy scallop and salmon, wasabi lobster, tempura and sweet sauce. It was good and reminded me of the xmas tree sushi that they have at Saint sushi but in a martini glass. I prefer the xmas tree though. Also I didn't feel like it was sweet at all which is a good thing. This was my boyfriend's favorite of the night. 

My boyfriend  thought the makis were nothing special but I enjoyed both. We ordered the 
Barenaked sushi roll (spicy lobster and scallops rollup in salmon sashimi and rice paper) and the Maki St Laurent (spicy salmon, rice, blueberry, teriyaki sauce rolled in rice paper). 

One downer was that I had asked for spicy mayo when we got our sushi but I got tired of waiting and just ate. The time we finally got it we were done our sushi.

It's far to go for sushi but if you are in the area I recommend it.",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
599,4q7y9v3D99Wes4yer9DqJw,si8GNNo15bAWlOGyqZURgQ,1,0,0,"A little gem of the west island! A cute little restaurant with a la carte sushi and other dishes, I'm surprised this place isn't more popular. The food is tasty, much better than all those all-you-can-eat. Definitely a place to go if you're a small party of 2-4. The setting is very simple and charming, and the service is on point.

Definitely recommend the Avocado tartare (not actually avocado, see picture). There is a variety of tartares in there, with a hint of crunches (rice crispies?), but it's definitely filling and very well worth the 17$

The Asian twist is full of flavor, but a little confusing as it emcompasses salty and sweet at the same time, in the same bite. Texture is complex as it is crunchy yet soft in some other areas. The maple syrup adds a little sweetness after taste. All in all, that dish in particular is a mouthful, but i wouldn't discourage from trying.

We also had the Sashimi straight up. Very well made, although not totally impressed with the octopus. Maquerel isn't my favourite, it's a very salty fish, but the butterfish was delicious!

Would definitely highly recommend this place!",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
600,7foUzl1lhyTWVN7nteZUGQ,si8GNNo15bAWlOGyqZURgQ,1,0,1,"J'y ai rejoint des amies qui connaissaient déjà bien le lieu et avaient deja des favoris. Alors qu'elles étaient prêtes à commander leurs sushis et tartares habituels, quelqu'un a suggéré que l'on partage ce qu'on allait commander, tapas-style!
Quelle bonne idée! Nous avons ainsi gouté à plein de trucs sur le menu, et mes amies ont aussi pu tester de nouvelles choses, revoyant leur champ de 'favoris '.
Des tartares originaux, des sushis bien sur mais pas des makis ou rouleaux traditionnels, des mélanges osés et très beaux dans l'assiette. Nous nous sommes régalées.
Mon tartare préféré a été le 'house' tartare appelé avocado.

Le lieu est petit, il fait réserver.
Bel endroit pour un groupe de copines.
Pas un lieu pour les enfants a mon avis.",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
601,WqMjIlZYqyphSxXPOHiUVQ,si8GNNo15bAWlOGyqZURgQ,2,0,0,"This is the best new addition to the West Island restaurant scene. The sushi is a blend of the familiar sushi nigiri or sashimi with wonderfully innovative tartars and rolls. In either case it's delicious, attractive - and very importantly for sushi - served at the perfect temperature!  Make sure you try the butterfish - I have never come across it before but it's my new favourite. Salads are also attractive and delicious. Everything is made as you order and there is a very nice counter where you can eat comfortably while watching it all come together. Tuna carpaccio is brilliant. Our last time we asked the chef to 
make her own selections for us - result was a truly splendid dinner with just the right quantities and lots of new things to try. The restaurant itself is warm and cozy and the service is well timed, friendly and attentive. Hurray for excellent sushi in the West Island - finally!!",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
602,zEkzG-k0ZT-UU8joVFs1eA,si8GNNo15bAWlOGyqZURgQ,0,0,1,"Delicious food, with unique menu and drinks. Avocado inspired creations! Me and my family enjoy going to this restaurant because of the atmosphere and it's food.",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
603,HIlh-0Q0iEILeNJ2Z3qjZQ,si8GNNo15bAWlOGyqZURgQ,1,0,0,Best sushi in the West Island.  Quaint little place in Pointe Claire village with great quality and friendly service.  The Tuna Pica is a must try as well as the Avocado Tartar,Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
604,R05smnf-X9W4L1ZFFwwj7A,si8GNNo15bAWlOGyqZURgQ,1,0,0,"100% my go-to sushi shop in the West Island. This place is amazing to go with a few friends or on a date, as the atmosphere is extremely cute and relaxing. I refuse to go back to some sushi places in the area since the service here is great (might not always be the fastest but they care about their clients) and the quality of food is worth every penny. Don't hesitate to try this wonderful place out!",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
605,uozY-M1wlITlFUSZ8b39Rg,si8GNNo15bAWlOGyqZURgQ,0,0,0,"Don't ever order take out on Valentine's Day, they refuse any à la carte order and offer only a duo platter.  Not very smart!",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
606,zpFRL4KYLB_Q3KAvkYpxiQ,si8GNNo15bAWlOGyqZURgQ,7,3,6,"Avocado Sushi du Village is located on the south side of Lakeshore at the south end of Lourdes, west of Cartier Ave in Pointe-Claire village.

I have to say this place is very intimate and quite busy.  The space inside is tight but they seem to make it work with the footprint that they have.

As far as the food and service goes everything was great.  I didn't really do much ordering of the food as I was with friends that did that but for the few items I did select everything was as good or better than expected.  For an a la carte place they have a lot of options and even sharable things like large trays, boats and single order by lines, quantities for the individual menu sushi menu items are available.  

Rolls seem to be either 5 or 6 pieces which to me is a bit different.  I'm used to rolls being 8 pieces for maki but regardless the services are still good and the ingredients are what you'd expect from an a la carte as opposed to AYCE.  

I really liked the variety and the Avocado ""specialty"" roll (scallops, lobster, salmon, etc.)",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
607,yP5MNfkyEN23R1Nn54KquA,si8GNNo15bAWlOGyqZURgQ,2,0,1,"Amazing lunch specials! The sushi for 2 and the Avocado Bowl are both very high quality and perfectly crafted. I remember taking a bite and thinking ""wow this is the best sushi I've ever had"". The outside terrace is quaint but I love the small feel. I think it's the cutest sushi restaurant in the West Island by far!",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
608,-UGzrTh775jMpT2n9S3sXA,si8GNNo15bAWlOGyqZURgQ,0,0,0,"Best sushi in the area. Creative combinations and fresh fresh taste. Martini night is a special treat. Avocado tartare served in a martini glass is a must-have. Even my daughter who ""hates"" sushi loves this place!",Avocado Sushi du Village,"270 Chemin du Bord-du-Lac, Lakeshore",Pointe-Claire,QC,Pointe-ClaireQC,H9S 4K9,45.4292862,-73.8242416,4.5,17,"Restaurants, Japanese, Sushi Bars, Food"
609,_79fANfRWn7Lqt3oIsHwXA,b7Cez__--oO39tisyyNueA,0,0,0,"Awesome Lunch Buffet!! All you can Indian food for 14$ they have nice selection of dishes. Naan bread, rice, butter chicken, meat, vegetables, samosas,. Just delicious. Nice and friendly and service is good. Great ambiance with music and decor. Must go for lunch during the week.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
610,EINIqnLw7jbZ7CXJMcNIRQ,b7Cez__--oO39tisyyNueA,0,0,1,"Du lundi au vendredi le restaurant offre un buffet qui vaut le détour.  Soupe aux lentilles, cari d'agneau, poulet au beurre, bar à salade dessert etc. Le prix est très raisonnable.  Tout est en place pour bien manger et sortir rapidement et retourner au bureau. Le stationnement est facile.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
611,uelWf7OebusHChqEpKb9nQ,b7Cez__--oO39tisyyNueA,1,0,0,"Best Indian buffet in all Montreal. 

Great choice, consistent excellent quality and moderate prices make this place a local favorite.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
612,qrUC9-2JVH2bS0AYkOLS7w,b7Cez__--oO39tisyyNueA,0,0,0,"Good food. Beef curry just like moms. 
Delivery takes forever. Orders often a little messed up.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
613,HlVDhefJ7-eury-QBUr4mg,b7Cez__--oO39tisyyNueA,4,0,0,"I arrived with at 6:59 ready to order food for take-out and have a drink while I waited. I asked if I just made the happy hour drink special. By the time he checked his computer, it was 7:00 so the owner refused. Pissed off I ordered a round for my gf and I. The beer was piss flat. When the food finally arrived I rushed out of there. 
It's only when I got home that I realized they didn't take 10% off the bill since it was a pick up. It's weird, I've never heard of a cheap Indian...
The meal was mediocre at best. The naan tasted like it was reheated from the night before and the lamb curry was probably stewing since that morning since it was practically mush.
It was my gf's first time trying Indian and I'm upset we wasted her first impression on Sahib. She promised me another chance so I'm taking her to Tandoori Bellevue, where I know the staff are more professional and the food is better.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
614,4UQRkoXz3y-SHc297M8CzA,b7Cez__--oO39tisyyNueA,0,1,0,"I have only good things to say about Sahib's all you can eat lunchtime or Sunday night buffet.
The choices of meats are all saucy (except for the Tandoori chicken, of course not saucy), hot and delicious, their nan  bread is (dangerously) good, their fried foods are also (dangerously) good.

The restaurant itself is a classy looking English pub style which is quite unusual (for me at least).

I like to sit at the bar and listen to the staff argue and stress out then become very friendly when customers come to pay.
Always a flow of people coming for take out.
I don't remember if they play Indian music (if not, they should!) .
There is even TV screens where you can watch a cricket game or a polo match!

I've never tried their ""À la carte"" menu but it's probably even better than their buffet (it always is).

Great place to bring the gang, bang for the buck is good.
I expected the place to be much smaller from the way it looks outside.
The only negative thing is the washrooms are in the basement at the end of a Harvey Weinsteinish creepy and cold corridor.
Otherwise good place.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
615,4hcZyx_LEyfr4p61OzHnAg,b7Cez__--oO39tisyyNueA,0,0,0,"Clean and nice place! Service during evening is awesome! Food is good and good quantity as well. We also went for lunch buffet, the line is long and the restaurant is always busy. However, their lunch buffet choice is ok, at least we could eat to our full.
Price is, however, very high. Not sure if it has to do anything with the location, but be ready to dole out at least 30 bucks/head for dinner; 20/head for lunch.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
616,NU7g1htg7IvaAnc59yfo2A,b7Cez__--oO39tisyyNueA,0,0,0,"One of the worst restaurants to dine in Montreal. You will totally regret your decision in case you are looking forward to a decent meal. They serve you stale and cold food. The preparation lacks flavour. The worst is when you try and leave a feedback you are told that ""how can you complain once you'v had the food"". 
I give them one star only because yelp does not allow me to post a review until a rating is selected.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
617,IJg-NrWmEVLOa9CyV6d9rg,b7Cez__--oO39tisyyNueA,0,0,1,Love the food and the service is excellent. Probably the best Indian restaurant in the west island. Would definitely recommend.,Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
618,qGAz5_iW1OcReXFDeS0WTg,b7Cez__--oO39tisyyNueA,1,1,0,"Food is good but service is terrible. Ordered plenty for 4 people and noticed after the driver had left we were missing items in our order. Called up and was told they were busy and would only offer credit for our next order. Guess what, they're won't be a next time.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
619,vjoFMnGW8Rt2AegSnKtr3w,b7Cez__--oO39tisyyNueA,6,1,0,"Went to Sahib today after managing to avoid it for four years and I was not disappointed, they confirmed my suspicions, it was mediocre at best. It is a basic Indian joint, a bit too dark, probably to hide the food that you are eating. 

I ordered the Tandoori meat platter just to sample a bit of everything and my wife the thali. Flavoring was okay but nothing to write home about. The vegetables they served were the frozen kind...yuck, but that is standard Indian restaurant fare so I can't complain. (My fault for giving in and trying this place). Food service was sporadic, waiter apologized several times for slow service from the kitchen., even said ""its not my fault"". My plate was served in several parts as they forgot a portion of it.  My wife's thali arrived 5-8 minutes after my plate. The nan bread arrived ten minutes after the meal. The last piece of chicken was brought to me after the nan. I guess Rajiv was not in the building.

Overall not for me ever again, but certainly to please the pallet of  the West Islanders judging by the reviews. Enjoy folks.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
620,WO3g9A2fTC8uYF4XU-gThw,b7Cez__--oO39tisyyNueA,0,0,0,I have ate the lunch buffet at this place several times. Qutstanding Indian food for what you would expect on a buffet.  Definetly better value than the burger type joint with overproced beer across the street. I think it was about 13 bucks for lunch.,Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
621,12tg8fAq6U5lVtqZIoftcQ,b7Cez__--oO39tisyyNueA,0,0,0,The food at Sahib is wonderful. An extensive menu of items to choose from and they prepare many favorites. I prefer vindaloo and the chicken and lamb vindaloo are always tasty and very spicy. Prices are very reasonable and the portion size makes 2 meals for me. The delivery drivers are always friendly and confirm my order with me as I pay. Highly recommend!,Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
622,Vpgtgk5pJhZ28eKUSWzODA,b7Cez__--oO39tisyyNueA,0,0,0,"ATMOSPHERE: Its a very calm spot. The decor has a more pub style with subtle hints of Indian decor. There's a soothing music in the background that isn't overwhelming at all. Just beware of the bathroom, it's a little bit creepy.

FOOD: Always delicious. Every time I come here, everything is always packed with flavor and never disappoints. Their basmati rice has bits of onions in it that give it that subtle kick of flavor and their naan is soft and delicious. All of their vegetarian plates are amazing and saucy (perfect for the rice) and their meats are tender. And of course, their butter chicken is to die for! I highly recommend this place, honestly my favorite place!

PRICE: I usually go for the all-you-can-eat at lunch time so it's very affordable. Especially for a buffet! It's my go-to spot for Indian food.

SERVICE: Service is okay.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
623,xdODnjVfTtUOnPoYj5kjWQ,b7Cez__--oO39tisyyNueA,0,0,0,Good quality Indian food.  Buffet is good and always kept topped up.  The spice level is good along with the quality of the ingredients.,Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
624,LkHqr-UA3XcgAUmKS8WZAQ,b7Cez__--oO39tisyyNueA,0,0,0,"Sahib is my go to Indian in the West Island. The food is always good and I feel it's very consistent in terms of spices. Not too hot, not too mild, just enough. Love the chaana masala and the lamb vindaloo, delicious. It's been open for a while and if you go eat there at night you'll see it's a popular spot. Keep up the good work!",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
625,_4QMC6FO93qdP64PJqjLQw,b7Cez__--oO39tisyyNueA,1,0,1,"This is my go to place for take-out when i don't feel like cooking. The portions are huge!!! I always have leftovers. I usually get the butter chicker with nan bread. I think just the nan bread is already worth the trip. The sauce for the butter chicken is not very thick, which goes great on rice too.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
626,LDTPn1adF6sAdwmE2OvjrA,b7Cez__--oO39tisyyNueA,7,3,1,"Sahib is located on the West Island, in a commercial building off of Hymus. The decor is a little old-school for my taste - lots of brown and well, brown. They have a full bar and the dining area is a decent size. They have a wide selection of dishes to choose from, and also offer a lunch buffet during the week.

Not having a huge appetite, I kept my order simple: Tandoori Prawn and basmati. The prawn were large and cooked to perfection. They were juicy with a hint of crunch and lots of flavor - quite delicious! That said, I did find them to be salty but overall, I really enjoyed these shrimp. I don't have much to say about the rice - it was good. My friend ordered the Chicken Tikka, which was served in large chunks, and was very tender.  To complete the meal, I ordered a cup of Chai - it was quite underwhelming. It was lacking in flavor and I couldn't really taste the spiciness of the Chai. Also, way too much milk. 

The reason I gave this place a 3 is because the service sucked. First of all, our waiter had ADD - he couldn't keep our orders straight (we were only 3 people) and after taking our main order (and writing it down), he came back twice to confirm what we'd ordered. The same thing happened when we ordered dessert. I found him to be a little brisk and indifferent, and while he didn't check in on us often, when he did, he came off as pushy. As well, I'm pretty sure he forgot about us because after we finished our meal, it took about 25 minutes for him to come over to see if we wanted anything else (i.e. dessert, tea etc.). When we were done, and finally got our bill, there were mistakes on all three. We asked that these be corrected and the rude waiter (different from above) begrudgingly acquiesced. When he came back, our bills were still wrong - but according to him it didn't matter because 'it's only a few dollars so no big deal.' Really? So this establishment thinks it's acceptable to over-charge their clients because it's 'only a few dollars' that THEY pocket? When I told the guy what I thought of his attitude, he blew me off and walked away in a huff. Someone new came to our table - I assume it was the manager or owner - and took us to the bar to pay. While he was very courteous and willing to correct our bills (with no attitude - which was appreciated), I doubt that I'll be going back to Sahib. When I pay for a meal, I expect some degree of courtesy, not to mention an accurate bill. I can go to other Indian restaurants where the service is client-friendly.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
627,wlgsImoXxXstnnV70JEUhQ,b7Cez__--oO39tisyyNueA,0,0,0,Probably one of the better indian restaurants  in the west island. Was here for the weekend lunch buffet. A fairly large selection of dishes  was on offer. My favourite was probably the lamb and the bhindi. The chicken pakoras were pretty disappointing as were the samosas. The was pretty hard and did not seem that fresh. Overall a pretty solid buffet for under 20$ with tax and tip. The service was great.,Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
628,VdkEpaoCEC8BVtQLN9gtNA,b7Cez__--oO39tisyyNueA,0,0,0,"Went on recommendation from a friend because it was near the hotel I was staying at and I love Indian food. Had the lunch buffet. It was small, not a lot of choices, the usual Indian regular stuff. But seriously delicious. I will warn you it's packed at lunch, but most are in and out quickly. Service isn't over the top but plates were quickly cleared and water always filled and well it's a buffet. The fact is most people are on lunch break and they are trying to accommodate that. The staff there is constantly moving. There were moments there was a line up at the buffet (like I said its small and in a small enclosed area) but two minutes later it's clear again. I definitely will be back.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
629,ph6va_GhYOwQTanPVWPaGg,b7Cez__--oO39tisyyNueA,0,0,0,"Not bad Indian for west island and reasonable. We usually get take out so this is not a commentary on the facilities. Dishes will vary from week to week, but still usually good. Discounts on take out and coupons for birthdays and anniversaries are a plus.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
630,rXAj4MOe1ZqcvwDiI3SlBQ,b7Cez__--oO39tisyyNueA,0,0,0,We place orders for delivery from this restaurant all the time. Food is always amazing. Love the combos,Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
631,ssMh9CX-MXmD0659a1pGNQ,b7Cez__--oO39tisyyNueA,1,0,0,"Above average Indian restaurant for West Island. Lunch buffet has great selections. The service is not bad, just not consistent. Sometimes they are attentive, sometimes you feel ignored or they give you the annoyed look when you ask for service. 

Also, watch out for the butter chicken. It's not tandoori chicken, but simply dry white chicken meat. The sauce taste good but it is quite tomatoey and not so buttery. 

Good selection of dessert on the a la carte menu.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
632,WW3KLHEJkqL5d_CoYwld_Q,b7Cez__--oO39tisyyNueA,1,0,0,I used to think they were a decent Indian option in the west island. The food has been very inconsistent: there are much better options such as chapouti Bombay on sources.  The management doesn't care if a dish is badly prepared. They've lost touch with their clientele,Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
633,GrU7bdFITLCLuFpzR9D-IA,b7Cez__--oO39tisyyNueA,1,0,0,"Great service, they delivered to my hotel when no one else would. The delivery man was very friendly and pleasant as was the lady from whom I ordered on the phone. That's where the praise stops. I ordered chicken tikka masala and it was honestly the worst I've ever had. I'm no expert but I've probably eaten the dish at least twenty times at different restaurants and this was disgusting. The chicken was a very strange shape and texture. The sauce had gigantic chunks of bell peppers and onions and the sauce was soupy and flavourless. Not the creamy and smooth dish I'm used to. The garlic naan was yummy, which is lucky cuz I threw the rest out. Very displeased.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
634,m1qKyH4WdlFArkADXmitmQ,b7Cez__--oO39tisyyNueA,1,0,0,"At the recommendation from our hotel driver, a coworker and I went to this restaurant today during their lunch buffet. We were told that the restaurant got ""The best Indian restaurant in Montreal award a couple of months ago"". It was fabulous and reasonably priced!",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
635,gc1r6kW22ba7sL2eEABGBQ,b7Cez__--oO39tisyyNueA,3,1,1,"The food is A-OK. Nothing to rave about. The naan bread is good, and so are the starters. But the curries are just okay. The Biryani isn't great either. And the food lacks consistency. The dishes taste different every time you order.
The food is pricey and not a good value at all.
The decor is very good and the location as well. Being on the corner of St Jean and Hymus it attracts the office crowd with their lunch buffet. 
The service is dull. 
They have Indian beer on tap, which are good if you like strong beer. (which is good)
But most of the clientele is non-Indian and probably that's why the taste is not very authentic.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
636,VltTcd9D7dwtXNpG7qpj5w,b7Cez__--oO39tisyyNueA,2,0,0,"Came here on a Friday, had made reservations for lunch for 11:30 when they opened.  I recommend that you make reservations too - even if you are 2 people.  It is a buffet during lunch (not sure how it is in the evenings or weekend).

This is an ok Indian restaurant for Montreal, but a good Indian resto for the West Island.  There are only a few food options served during the buffet, but don't worry, they are the common ones i.e. nan, butter chicken, samosas, beef curry...

At Indian buffets, I typically go for the butter chicken, but, I didn't like the taste of it here ... it really tasted like it was just tomato sauce.  My lunch companion said it didn't taste tomato sauce-like at all and that it was actually his fave butter chicken.  I think maybe it's because I've only known the sauce to be creamy-like.  The samosas was kinda bland.  I tried it with the tamarind sauce, but the sauce seemed, and tasted water down....again, maybe it's because I am used to something thicker.

The service was good; my water was always re-filled, and the plates were always cleared.

I'd come back if my companion needed a Sahib fix.

By the way, when we were leaving at 12, the line up to the buffet was long.... this may be because the buffet area is small.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
637,g_q8CqLI6Fk13bjvZNAUww,b7Cez__--oO39tisyyNueA,0,0,0,"My gf and I had dinner at Sahib's since we both like Indian food.  We were not disappointed!  The food was excellent and the service top notch.  Beware that when they have a double chili icon next to the dish, it really means it's spicy.  I had that and loved it, but it was probably at the edge of my tolerance level :)",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
638,oU3wPWkNO2HZiffAbSLROw,b7Cez__--oO39tisyyNueA,0,0,0,"This is the place for an all-you-can-eat Indian buffet! 
Mid-week lunch - mostly full - but not over the top. good dining atmosphere. good selection on everything. I ate too much :) but still had to get desserts! Would come again!",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
639,sel9GKutLWRjUsCXVolv-w,b7Cez__--oO39tisyyNueA,1,0,0,"Je lunche là souvent car c'est vrai que la nourriture y est assez bien et c'est plutôt convivial comme endroit, vite fait bien fait. Par contre depuis 3 ans que j'y vais je crois que les sélections du buffet n'ont pas varié d'un iota. Je commence à m'en lasser.",Sahib,225B Boulevard Hymus,Pointe-Claire,QC,Pointe-ClaireQC,H9R 1G4,45.459327,-73.82374,3.5,57,"Indian, Restaurants"
